Depth;Age;Pinus;Picea;Betula;Alnus;Juniperus;Acer;Ulmus;Quercus;Empetrum Nigrum;Vaccinium;Salix;Ericaceae;Corylus;Fraxinus;Tilia;Calluna;Poaceae;Moneses;Thalictrum;Viola Polustris;Philipendula;Artemisia;Urtica;Humulus;Asteraceae;Chenopodiaceae;Rumex Acetosa;Apiaceae;Trifolium;Plantago major media;Rosaceae;Ranunculus acris;Brasicaceae;Gallium;Saxifraga;Epilobium;Cyperaceae;Lycopodium annotinum;Sphagnum;Driopteris;Typha;Potamogen;Nymphar;Isoetes;Charcoal;Fungi hyphae;Pinus + Fungi;FeS2;Ustilagum;Meliola;Glomus;Helicoon Ellipticum;Neurospora;Cercophora;Selaginella;plantago lanceolate;Gelasinospora;drosera rotundifolia;Pinus 1/2;Picea 1/2;Betula Coroded;POLLEN SUM;Sediment accrate;Lycopodium count;Lycopodium tab added;Lycopodium per tablet;Lyc batch No.;Sample vol., ml;Sample thickness, cm
107;7652;56.28742515;0;41.11776447;1.19760479;0.199600798;0;0;0;0;0;0;0.199600798;0;0;0;0;0.798403194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.199600798;0;0.595238095;1.377952756;0;0;0;0;19.96805112;26.96793003;0;0;0;0;0;0;0;0;0;0;0;0;24.66165414;0;0;;;;;;;;
107.5;7669.5;53.86138614;0;43.76237624;1.584158416;0.198019802;0;0;0;0;0;0;0;0;0;0;0;0.594059406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.197628458;1.3671875;0;0;0;0;12.17391304;27.02312139;0;0;0;0;0;0;0;0;0;0;0;0;24.06015038;0;0;;;;;;;;
108;7687.5;52.57936508;0;45.03968254;1.388888889;0;0;0;0;0;0;0.198412698;0;0;0;0;0;0.198412698;0;0;0;0.198412698;0.198412698;0;0;0;0;0;0;0;0;0;0;0;0;0.198412698;0;0;0;0.395256917;1.369863014;0;0;0;0;14.43123939;27.48201439;0;0;0;0;0;0;0;0;0;0;0;0;24.32432432;0;0;;;;;;;;
108.5;7706;44.77317554;0;52.85996055;1.57790927;0.197238659;0;0;0;0;0;0.197238659;0;0;0;0;0;0.197238659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.197238659;0;0.196850394;1.553398058;0;0;0;0;14.50252951;26.94524496;0;0;0;0;0;0;0;0;0;0;0;0;20.40816327;0;0;;;;;;;;
109;7729.5;35.62992126;0;59.84251969;3.346456693;0.196850394;0;0;0;0;0;0.196850394;0.393700787;0;0;0;0;0.196850394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.196850394;0;0;0.974658869;0;0;0;0;18.84984026;27.22063037;0;0;0;0;0;0;0;0;0;0;0;0;18.84984026;0;0;;;;;;;;
109.5;7781;36.41732283;0;59.4488189;2.165354331;0.196850394;0;0;0;0;0;0.196850394;0;0;0;0;0;1.377952756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.196850394;0;0.196463654;1.550387597;0;0;0;0;20.12578616;27.11621234;0;0;0;0;0;0;0;0;0;0;0;0;17.53246753;0;0;;;;;;;;
110;7837;32.20675944;0;63.4194831;2.783300199;0.397614314;0;0;0;0;0;0;0.198807157;0;0;0;0;0.994035785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.198412698;1.178781925;0;0;0;0;22.85276074;27.52161383;0;0;0;0;0;0;0;0;0;0;0;0;20.0317965;0;0;;;;;;;;
110.5;7890;20.85769981;0;74.46393762;1.949317739;0.389863548;0;0;0;0;0;0.194931774;0;0.194931774;0;0;0;1.754385965;0;0;0;0.194931774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.194552529;1.724137931;0;0;0;0;19.0851735;26.81883024;0;0;0;0;0;0;0;0;0;0;0.194552529;0;12.30769231;0;0;;;;;;;;
111;7940;17.72908367;0;77.68924303;2.788844622;0.597609562;0;0;0;0;0;0;0.199203187;0;0;0;0;0.996015936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.594059406;2.713178295;0;0;0;0;18.63857374;26.9286754;0;0;0;0;0;0;0;0;0;0;0;0;10.35714286;0;0;;;;;;;;
111.5;7991.5;16.30218688;0;79.72166998;2.186878728;0.198807157;0;0;0;0;0;0.397614314;0;0;0;0;0;0.994035785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.198807157;0;0.198412698;2.895752896;0;0;0;0;14.89001692;26.56934307;0;0;0;0;0;0;0;0;0;0;0;0;9.694793537;0;0;;;;;;;;
112;8045;13.26923077;0;83.26923077;1.730769231;0.384615385;0;0;0;0;0;0.384615385;0;0;0;0;0;0.961538462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19193858;3.165735568;0;0;0;0;17.19745223;26.03129445;0;0;0;0;0;0;0;0;0;0;0;0;9.407665505;0;0;;;;;;;;
112.5;8098;13.51888668;0;82.90258449;1.988071571;0.397614314;0;0;0;0;0;0;0;0;0;0;0;0.994035785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.198807157;0;0.198412698;2.895752896;0;0;0;0;13.86986301;26.67638484;0;0;0;0;0;0;0;0;0;0;0;0;9.04159132;0;0;;;;;;;;
113;8150;13.21499014;0;81.65680473;2.761341223;0.394477318;0;0;0;0;0;0;0.197238659;0;0;0;0;1.380670611;0;0;0;0;0;0;0;0;0;0;0;0;0;0.197238659;0;0;0;0;0;0.197238659;0;0.392927308;3.059273423;0;0;0;0;14.64646465;26.73410405;0;0;0;0;0;0;0;0;0;0;0;0;7.985480944;0;0;;;;;;;;
113.5;8200.5;8.221797323;0;86.61567878;2.294455067;0.764818356;0;0;0;0;0;0.191204589;0.191204589;0;0;0;0;1.147227533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.573613767;0;0.380952381;2.968460111;0;0;0;0;15.2350081;25.81560284;0;0;0;0;0;0;0;0;0;0;0;0;5.081669691;0;0;;;;;;;;
114;8253;5.56621881;0;89.44337812;2.495201536;0.767754319;0;0;0;0;0;0.19193858;0.383877159;0;0;0;0;0.959692898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19193858;0;0.572519084;3.696857671;0;0;0;0;7.624113475;25.03597122;0;0;0;0;0;0;0;0;0;0;0;0;4.051565378;0;0;;;;;;;;
114.5;8299;5.128205128;0;90.13806706;2.169625247;0.394477318;0;0;0;0;0;0.197238659;0;0;0;0;0;1.183431953;0;0;0;0;0;0;0.197238659;0;0;0;0;0;0;0;0;0;0;0;0;0.591715976;0;0.196850394;2.5;0;0;0;0;13.03602058;26.52173913;0;0;0;0;0;0;0;0;0;0;0;0;3.795066414;0;0;;;;;;;;
115;8350;5.742574257;0;90.4950495;2.376237624;0.198019802;0;0;0;0;0;0;0.396039604;0;0;0;0;0.792079208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.394477318;2.697495183;0;0;0;0;15.9733777;26.49199418;0;0;0;0;0;0;0;0;0;0;0;0;3.80952381;0;0;;;;;;;;
115.5;8402.5;6.916996047;0;88.33992095;2.964426877;0.197628458;0;0;0;0;0;0;0.197628458;0;0;0;0;0.988142292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.395256917;0;0.197238659;2.504816956;0;0;0;0.197238659;19.93670886;27.08933718;0;0;0;0;0;0;0;0;0;0;0;0;4.166666667;0;0;;;;;;;;
116;8452;4.365079365;0;91.07142857;2.579365079;0;0;0;0;0;0;0;0.198412698;0;0;0;0;1.388888889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.396825397;0;0.395256917;2.702702703;0;0;0;0;19.48881789;26.85050798;0;0;0;0;0;0;0;0;0;0;0;0;3.076923077;0;0;;;;;;;;
116.5;8502.5;5.118110236;0;88.97637795;2.755905512;0.393700787;0;0;0;0;0;0.196850394;0;0;0;0;0;1.57480315;0;0;0;0.196850394;0.196850394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.590551181;0;0.974658869;3.053435115;0;0;0;0;14.9078727;24.96307238;0;0;0;0;0;0;0;0;0;0;0;0;2.681992337;0;0;;;;;;;;
117;8553;3.571428571;0;91.07142857;2.579365079;0.595238095;0;0;0;0;0;0.198412698;0.198412698;0;0;0;0;1.19047619;0;0;0;0;0.198412698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.396825397;0.198019802;0.787401575;3.632887189;0;0;0;0;16.41791045;26.42335766;0;0;0;0;0;0;0;0;0;0;0;0;2.702702703;0;0;;;;;;;;
117.8;8604;3.898635478;0;91.0331384;2.923976608;0.389863548;0;0;0;0;0;0;0;0;0;0;0;1.169590643;0;0;0;0;0;0;0;0.194931774;0;0;0;0;0;0;0;0;0;0;0;0.389863548;0;0.194552529;3.20754717;0;0;0;0;20.83333333;26.81883024;0;0;0;0;0;0;0;0;0;0;0;0;2.65654649;0;0;;;;;;;;
118;8653;2.901353965;0;91.4893617;2.51450677;0.773694391;0;0;0;0;0;0;0.193423598;0;0;0;0;1.547388781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.580270793;0;0.767754319;3.183520599;0;0;0;0;21.18902439;26.77053824;0;0;0;0;0;0;0;0;0;0;0;0;2.63653484;0;0;;;;;;;;
118.5;8706;3.168316832;0;90.4950495;2.97029703;0.792079208;0;0.198019802;0;0;0;0;0.396039604;0;0;0;0;1.584158416;0;0;0;0.198019802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.198019802;0.394477318;0.197628458;2.131782946;0;0;0;0;16.94078947;27.12842713;0;0;0;0;0;0;0;0;0;0;0;0;1.174168297;0;0;;;;;;;;
119;8758.5;3.149606299;0;90.94488189;3.346456693;0.196850394;0;0;0;0;0;0.590551181;0.196850394;0;0;0;0;1.377952756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.196850394;0;0.196463654;2.119460501;0;0;0;0;17.26384365;26.48335745;0;0;0;0;0;0;0;0;0;0;0;0;1.167315175;0;0;;;;;;;;
119.5;8809;3.373015873;0;90.27777778;3.571428571;0.396825397;0;0;0;0;0;0;0;0;0;0;0;1.785714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.595238095;0.198019802;0.198019802;2.51450677;0;0;0;0;17.51227496;26.42335766;0;0;0;0;0;0;0;0;0;0;0;0;1.945525292;0;0;;;;;;;;
120;8856.5;3.578528827;0;90.85487078;3.180914513;0.397614314;0;0;0;0;0;0;0;0;0;0;0;1.789264414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.198807157;0;0.396039604;2.707930368;0;0;0;0;19.1318328;26.67638484;0;0;0;0;0;0;0;0;0;0;0;0;1.56555773;0;0;;;;;;;;
120.5;8906.5;3.543307087;0;91.73228346;2.165354331;0.393700787;0;0;0;0;0;0;0;0;0;0;0;1.377952756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.787401575;0;0.392156863;1.550387597;0;0;0;0;19.49286846;27.32474964;0;0;0;0;0;0;0;0;0;0;0;0;1.930501931;0;0;;;;;;;;
121;8956;35.91269841;0;60.51587302;2.182539683;0.198412698;0;0;0;0;0;0;0.198412698;0;0;0;0;0.793650794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.198412698;0;0.395256917;2.89017341;0;0;0;0;19.1011236;26.53061224;0;0;0;0;0;0;0;0;0;0;0;0;11.26760563;0;0;;;;;;;;
121.5;9004;32.21343874;0;64.82213439;1.976284585;0;0;0;0;0;0;0;0;0;0;0;0;0.592885375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.395256917;0;0.197238659;1.556420233;0;0;0;0;24.81426449;27.1942446;0;0;0;0;0;0;0;0;0;0;0;0;22.62996942;0;0;;;;;;;;
122;9052.5;37.22772277;0;60.1980198;1.584158416;0.198019802;0;0;0;0;0;0;0;0;0;0;0;0.792079208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.197628458;2.321083172;0;0;0;0;15.55183946;25.62592047;0;0;0;0;0;0;0;0;0;0;0;0;9.009009009;0;0;;;;;;;;
